LotArea,Neighborhood,YearBuilt,BHK,SalePrice
4869,CollgCr,2007,2,440000
12142,Crawfor,1976,1,435000
7210,NoRidge,1975,1,434500
8432,Mitchel,2004,2,430000
4160,Somerst,1947,1,421000
12690,NWAmes,1969,1,400000
5668,OldTown,1941,1,396000
3797,BrkSide,1917,1.5,392000
4840,CollgCr,1950,1,390000
8160,Veenker,1999,2,384000
7857,CollgCr,1980,2,359000
8968,Crawfor,1956,1,355000
5250,NoRidge,1942,1,350000
4800,Mitchel,1953,1,335000
16262,Somerst,1980,1,334950
4972,NWAmes,2006,2,330000
6530,OldTown,1969,1,307500
9800,BrkSide,1991,1,306000
7895,CollgCr,1999,2,302000
9613,Veenker,1989,2,300000
3000,CollgCr,1904,1,299950
169448,Crawfor,2003,2,293000
8925,NoRidge,1974,1,289000
5000,Mitchel,1983,1,240000
9899,Somerst,1967,1,229900
14120,NWAmes,1966,1,225000
18700,OldTown,1940,1,198900
9225,BrkSide,1955,1,147400
10280,CollgCr,1920,1,110000
9000,Veenker,1939,1,85000
29111,CollgCr,1925,2,1880000
10623,Crawfor,1999,1,1150000
9380,NoRidge,1988,2,1110000
2650,Mitchel,2014,2,1110000
4000,Somerst,1929,1.5,980000
3836,NWAmes,1969,2,957000
6750,OldTown,1951,2,880000
4625,BrkSide,1927,1.5,835000
8545,CollgCr,1952,1,816000
5001,Veenker,2014,2,802000
9024,CollgCr,1999,2,800000
9627,Crawfor,1976,1,749000
50800,NoRidge,1968,1,735000
11041,Mitchel,1962,1.5,720000
6131,Somerst,1940,1,719000
8937,NWAmes,1976,1,675000
11894,OldTown,1968,1,640000
34200,BrkSide,1986,2,635000
9235,CollgCr,1977,1,623000
4200,Veenker,1916,1.5,588000
2197,CollgCr,2010,2,585000
10875,Crawfor,1977,1,578000
8800,NoRidge,1965,1,560000
5946,Mitchel,1957,1,555000
7749,Somerst,1988,2,550000
2970,NWAmes,1903,1,550000
4000,OldTown,1909,1,550000
6788,BrkSide,2002,2,530000
9153,CollgCr,2007,2,509950
5750,Veenker,1915,1.5,500000
3961,CollgCr,2010,1,485000
7232,Crawfor,1985,1,460000
10000,NoRidge,1979,1,452250
8667,Mitchel,1982,1,450000
5488,Somerst,1939,1,450000
16863,NWAmes,1980,1,445000
1800,OldTown,1983,2,440000
12860,BrkSide,1965,1,430000
4225,CollgCr,2003,1,428000
3218,Veenker,2008,3,427000
7700,CollgCr,1976,1,426000
2970,Crawfor,1910,1,425000
1350,NoRidge,2005,3,425000
4160,Mitchel,1924,1.5,425000
64033,Somerst,1983,1,420000
8500,NWAmes,1977,1,419950
7255,OldTown,1959,1,400000
5397,BrkSide,1998,2,400000
4000,CollgCr,1911,1,385000
10186,Veenker,1965,1,380000
5400,CollgCr,1952,1,379000
4800,Crawfor,1917,1,365000
6508,NoRidge,1996,2,360000
7111,Mitchel,1968,1,360000
8765,Somerst,1977,2,356000
8396,NWAmes,1995,2,353000
5280,OldTown,1950,2,350000
7697,BrkSide,1987,1,348000
9450,CollgCr,1943,1,338995
5040,Veenker,1964,1,333000
9880,CollgCr,1967,1,333000
9136,Crawfor,1953,1,330000
5209,NoRidge,1908,1.5,329900
5366,Mitchel,2002,2,321000
9907,Somerst,1991,2,319950
4500,NWAmes,2012,2,317950
8333,OldTown,1982,1,315000
8362,BrkSide,1966,1,312000
5750,CollgCr,1971,1,310000
4132,Veenker,1942,1,289000
12196,CollgCr,1967,1,285000
9373,Crawfor,1991,2,280000
8076,NoRidge,1994,2,279000
12600,Mitchel,1980,1,272500
209959,Somerst,1954,1,270000
6653,NWAmes,1990,1,269000
4725,OldTown,1939,1,264000
5000,BrkSide,1984,1,260000
6600,CollgCr,1970,1,243000
9600,Veenker,1972,1,242000
8362,CollgCr,1967,1,235000
7875,Crawfor,1978,1,234500
9083,NoRidge,1955,1,230000
9199,Mitchel,1955,1,228000
14182,Somerst,1978,1,225000
2550,NWAmes,2004,2,219000
11571,OldTown,1961,1,213500
60720,BrkSide,1912,1.5,209900
6400,CollgCr,1943,1,179900
9832,Veenker,1970,1,169950
5800,CollgCr,1900,1.5,169900
4755,Crawfor,1980,1,155000
7153,NoRidge,1944,1,118125
4838,Mitchel,1991,2,2900000
13341,Somerst,1928,1.5,1600000
5450,NWAmes,1925,2,1160000
107362,OldTown,1963,1.5,1100000
6350,BrkSide,1979,2,990000
3750,CollgCr,2014,3,959000
7108,Veenker,2011,2,870000
18223,CollgCr,2013,2,799900
9570,Crawfor,1966,1,795000
3600,NoRidge,1929,1.5,780000
7080,Mitchel,1952,1,720000
7571,Somerst,2009,2,706000
11739,NWAmes,1959,1,705000
61419,OldTown,1979,1.5,696500
49223,BrkSide,2004,2,679000
11560,CollgCr,1962,1,674000
5067,Veenker,1993,3,653000
7238,CollgCr,1989,2,635000
8840,Crawfor,2001,2,635000
7254,NoRidge,2005,2,632500
8127,Mitchel,1924,1.5,600000
3775,Somerst,1917,1,599950
10223,NWAmes,1988,2,590000
1230,OldTown,2008,2,590000
9825,BrkSide,2012,2,579000
9800,CollgCr,1968,1,561500
3600,Veenker,1900,1.5,549000
19200,CollgCr,2004,1,545400
4500,Crawfor,1909,1.5,518000
4635,NoRidge,1930,1.5,517000
6750,Mitchel,1950,1,500000
3128,Somerst,1979,2,490000
12696,NWAmes,1977,1,490000
4268,OldTown,1924,1.5,470000
16934,BrkSide,1958,1,445000
6010,CollgCr,1946,1,440000
9885,Veenker,1978,1,438000
224769,CollgCr,1950,1,400000
16815,Crawfor,1972,1,390000
7300,NoRidge,1955,1.5,375000
6650,Mitchel,1958,1,375000
15000,Somerst,1985,1,365000
7620,NWAmes,1968,1,361810
8742,OldTown,1955,1,361000
8504,BrkSide,1980,2,350000
38095,CollgCr,1978,1,345000
10500,Veenker,1966,1,342500
48292,CollgCr,1947,1,340000
8422,Crawfor,1967,1,340000
4513,NoRidge,2005,2,338500
4548,Mitchel,1954,1,333000
5775,Somerst,1928,2,330000
7486,NWAmes,1970,1,325000
11536,OldTown,1943,2,323500
4584,BrkSide,2003,2,320000
17424,CollgCr,1992,2,315000
3700,Veenker,1909,1.5,315000
7320,CollgCr,1989,2,310000
9750,Crawfor,1967,1,305000
9926,NoRidge,2006,2,300000
5400,Mitchel,1953,1,299950
19635,Somerst,1958,1,299000
8778,NWAmes,1952,1,299000
7548,OldTown,1967,1,282000
6350,BrkSide,1939,1,279200
5994,CollgCr,1989,2,273000
19200,Veenker,2005,1,270000
10378,CollgCr,1977,1,255000
5773,Crawfor,1985,2,250000
1493,NoRidge,2014,2,239800
5911,Mitchel,1943,1,232000
15273,Somerst,1963,1,201000
20917,NWAmes,1920,1.5,199950
2258,OldTown,1981,2,160000
47480,BrkSide,2003,1,2950000
16940,CollgCr,1974,1,1530000
10615,Veenker,1991,2,1040000
7861,CollgCr,2005,2,994000
11793,Crawfor,1950,1,925000
6431,NoRidge,2014,2,914154
5150,Mitchel,1992,2,910000
5500,Somerst,2014,2,888990
3750,NWAmes,1904,1.5,885000
91911,OldTown,1984,2,850000
9972,BrkSide,1993,2,850000
18521,CollgCr,1990,2,734000
4857,Veenker,2004,2,730000
5100,CollgCr,2003,2,722500
7642,Crawfor,2003,2,720000
4232,NoRidge,2004,2,710000
4087,Mitchel,1911,1.5,709000
5000,Somerst,1912,1.5,657500
2400,NWAmes,1900,1.5,614950
10385,OldTown,1988,1,613000
10131,BrkSide,1989,2,609000
7190,CollgCr,1952,2,580000
1521,Veenker,2009,2,580000
4050,CollgCr,1906,1,575000
10297,Crawfor,1966,1,566000
216493,NoRidge,1991,2,560000
9519,Mitchel,2014,1,559950
15360,Somerst,1965,1,550000
11656,NWAmes,1987,2,540000
8935,OldTown,2004,2,540000
10031,BrkSide,1952,1,535000
8025,CollgCr,1960,1,525126
4000,Veenker,1940,1,525000
8560,CollgCr,1970,1,525000
7200,Crawfor,1910,1,525000
1268,NoRidge,2007,3.5,525000
12540,Mitchel,1968,2,505000
8505,Somerst,1951,2,499000
1353,NWAmes,2012,2,497000
229125,OldTown,1987,2,475000
8509,BrkSide,1969,1,465000
5131,CollgCr,1941,1,460000
997,Veenker,2010,2.5,425000
5500,CollgCr,1955,1,420000
7015,Crawfor,1925,1.5,408000
4725,NoRidge,2014,2,389517
17342,Mitchel,1984,2,380000
4725,Somerst,2014,2,369946
4725,NWAmes,2014,2,367899
6108,OldTown,1989,1,366000
3090,BrkSide,1926,1,366000
7350,CollgCr,1985,2,365000
8846,Veenker,1940,1,360000
3900,CollgCr,2014,2,353900
5500,Crawfor,2004,1,350000
8081,NoRidge,1921,1,345000
10200,Mitchel,1953,1.5,339950
9920,Somerst,1969,1,330000
16020,NWAmes,1966,1,325000
7050,OldTown,1967,1,310000
9843,BrkSide,1961,1,309950
10230,CollgCr,1945,1,299980
11505,Veenker,1963,1,298950
1332,CollgCr,2014,2,295500
13939,Crawfor,1961,1,291000
22500,NoRidge,1926,1.5,275000
6177,Mitchel,1967,1,275000
10660,Somerst,1960,1,272000
7920,NWAmes,1947,1,269000
12155,OldTown,1960,1,255000
8548,BrkSide,1985,1,250000
8100,CollgCr,1996,1,250000
7680,Veenker,1946,1,248000
3788,CollgCr,1985,2,233703
10018,Crawfor,1954,1,227000
9827,NoRidge,1966,1,217000
7400,Mitchel,1969,1,215000
5304,Somerst,1968,1,215000
10625,NWAmes,1942,1,109500
31374,OldTown,2001,2,6890000
15022,BrkSide,1967,1,1050000
4534,CollgCr,1954,1,849000
35000,Veenker,1983,2,828500
4000,CollgCr,1923,2,825000
5250,Crawfor,2012,2,795000
4864,NoRidge,2014,3,779950
6737,Mitchel,2002,2,739000
110579,Somerst,1997,2,715000
4080,NWAmes,1937,2,699000
4880,OldTown,1928,1.5,688000
4587,BrkSide,2010,2,677900
24550,CollgCr,1937,1.5,665000
6240,Veenker,2001,2,650000
68377,CollgCr,2005,2,637000
1490,Crawfor,1995,2,625000
1500,NoRidge,2008,2,625000
8187,Mitchel,1983,1,620000
3225,Somerst,1923,1.5,595000
9374,NWAmes,1959,1,590000
81021,OldTown,1980,1,580000
4005,BrkSide,1929,1.5,556000
2600,CollgCr,1915,1,555000
1610,Veenker,2009,3,555000
6731,CollgCr,2003,2,550000
7549,Crawfor,1992,2,550000
7555,NoRidge,2003,2,549900
16671,Mitchel,1909,1.5,540000
7207,Somerst,1973,1,535100
5700,NWAmes,1937,1,535000
1312,OldTown,2007,3,530000
1281,BrkSide,2014,2,526000
5280,CollgCr,2003,2,525000
20873,Veenker,1955,1,515000
12039,CollgCr,1978,1,495000
10869,Crawfor,1970,2,490000
3000,NoRidge,1972,1,489000
8701,Mitchel,1962,1,469950
6371,Somerst,2014,2,469950
4226,NWAmes,2004,2,450000
1125,OldTown,2002,3,437500
1238,BrkSide,2008,2,436000
5600,CollgCr,1920,1,435000
7200,Veenker,1940,1,435000
15000,CollgCr,1970,1,432000
6800,Crawfor,2002,2,419950
7900,NoRidge,1957,1,395000
4330,Mitchel,2014,2,389990
5595,Somerst,2011,2,387990
7135,NWAmes,1955,1,384000
3075,OldTown,2013,2,379000
12500,BrkSide,1954,1.5,375000
6052,CollgCr,1955,1,359000
1529,Veenker,2005,2,358000
3863,CollgCr,1970,1,356000
18674,Crawfor,1994,2,350000
6150,NoRidge,1939,2,350000
2248,Mitchel,1914,1.5,350000
20277,Somerst,1999,1,340000
6698,NWAmes,1997,2,335000
8596,OldTown,2004,2,312200
15606,BrkSide,1985,1,309950
3150,CollgCr,2009,2,305000
5850,Veenker,1900,1,285000
5260,CollgCr,2002,2,285000
5677,Crawfor,2013,2,280000
7280,NoRidge,1974,1,279000
9654,Mitchel,1979,1,241500
8470,Somerst,1966,1,225000
94960,NWAmes,1929,1.5,220000
7560,OldTown,1958,1,215000
2450,BrkSide,2009,2,208800
4350,CollgCr,1913,1.5,195000
7155,Veenker,1961,1,185000
7641,CollgCr,1943,1,162000
20450,Crawfor,1948,1,95000
5000,NoRidge,1907,1.5,615000
3515,Mitchel,1969,1,535000
4656,Somerst,2009,2,480000
6986,NWAmes,1978,1,318500
5525,OldTown,1969,1,195000
16553,BrkSide,1968,2,1180000
713,CollgCr,2014,3,700000
4000,Veenker,1926,1.5,575000
5001,CollgCr,2013,1,500000
7227,Crawfor,1948,1,312500
3800,NoRidge,2011,2,2580000
15246,Mitchel,2004,2,1700000
17400,Somerst,1964,1.5,1390000
17861,NWAmes,1956,2,1200000
5000,OldTown,1941,2.5,1060000
8200,BrkSide,1962,1,1030000
8131,CollgCr,1988,2,996000
6603,Veenker,1912,1.5,925000
42580,CollgCr,1984,2,900000
4400,Crawfor,1920,1,890000
12811,NoRidge,2000,2,870000
13600,Mitchel,1974,1,865000
14565,Somerst,1965,2,855000
5717,NWAmes,2000,2,848000
5494,OldTown,2014,3,799950
24004,BrkSide,1952,1,780000
5000,CollgCr,2006,2,770000
5000,Veenker,1910,1.5,727500
6000,CollgCr,1922,2,715000
9242,Crawfor,1967,2,713000
16236,NoRidge,1961,1,699900
3810,Mitchel,1922,1.5,691000
5980,Somerst,1957,1,650000
8282,NWAmes,2013,2,620000
7020,OldTown,1973,1,615000
10880,BrkSide,1960,1,597157
3600,CollgCr,1902,2,591000
12368,Veenker,1967,1,565000
7838,CollgCr,2004,2,563500
7200,Crawfor,1985,2,561000
1481,NoRidge,2002,3,550000
4000,Mitchel,1925,1.5,545000
5000,Somerst,1906,1,535000
8549,NWAmes,1967,1,525000
7754,OldTown,1996,2,525000
4510,BrkSide,1978,1,510000
9215,CollgCr,1969,1,500000
14633,Veenker,1977,1,500000
5502,CollgCr,1988,2,485000
8022,Crawfor,1985,2,475000
2374,NoRidge,2005,2,470000
8424,Mitchel,1968,1,470000
8536,Somerst,2002,2,470000
4579,NWAmes,1916,1,443000
5300,OldTown,1940,1,440000
4025,BrkSide,1917,1,430000
11403,CollgCr,1993,2,417000
12400,Veenker,1958,1,415500
5236,CollgCr,2007,2,413900
4697,Crawfor,2002,2,405000
15210,NoRidge,1950,1,404000
2839,Mitchel,2003,2,401000
113691,Somerst,1962,1,400000
8456,NWAmes,1970,1,400000
6458,OldTown,1953,1,398000
7700,BrkSide,1959,1,390000
26600,CollgCr,1983,1,365000
8450,Veenker,1962,1,365000
10270,CollgCr,1968,1.5,364000
7700,Crawfor,1990,2,363500
1110,NoRidge,1999,2,360000
6000,Mitchel,1911,1,360000
3800,Somerst,2006,2,353000
1151,NWAmes,2008,3,349000
8581,OldTown,1944,1,345500
5194,BrkSide,2004,2,343500
9701,CollgCr,1989,2,335000
3600,Veenker,2014,2,329780
12040,CollgCr,1957,1,325000
7620,Crawfor,1947,1,320600
7379,NoRidge,1987,2,316000
9618,Mitchel,1992,2,315000
15053,Somerst,1979,1,300000
6600,NWAmes,1990,2,289000
11997,OldTown,1959,1,287000
3500,BrkSide,2014,2,282900
5940,CollgCr,1948,1,282150
6504,Veenker,1950,1,275053
9966,CollgCr,1977,1,268000
9460,Crawfor,1961,1,265000
3800,NoRidge,1913,1,263000
10018,Mitchel,1978,1,260000
7800,Somerst,1959,1,255000
4769,NWAmes,2005,2,254950
10608,OldTown,1994,2,254000
1905,BrkSide,2005,2,242500
9837,CollgCr,1989,2,227000
9100,Veenker,1978,1,220000
11100,CollgCr,1956,1,207000
5670,Crawfor,1944,1,170000
2800,NoRidge,1969,1,149000
18200,Mitchel,1933,2.5,3200000
20424,Somerst,1999,2,2570000
10249,NWAmes,2011,2,1770000
19252,OldTown,1965,2,1480000
6656,BrkSide,2008,2,1230000
4000,CollgCr,1910,2,1200000
6224,Veenker,1945,2,1110000
5610,CollgCr,2014,2,1080000
8900,Crawfor,1971,1,1000000
10300,NoRidge,1992,1,995000
9158,Mitchel,1984,2,822000
32380,Somerst,1951,1,808000
9305,NWAmes,1985,2,804000
5101,OldTown,2005,2,775000
4573,BrkSide,2012,2,775000
11902,CollgCr,1993,2,747500
7650,Veenker,1959,2,734000
10000,CollgCr,1962,1,678000
5000,Crawfor,1938,1,650000
10186,NoRidge,1985,2,650000
13087,Mitchel,1991,2,649000
9711,Somerst,2014,2,649000
4166,NWAmes,1966,1,643403
3210,OldTown,1928,1,626500
3622,BrkSide,1925,1.5,625000
11250,CollgCr,1980,1,624000
34498,Veenker,1966,1,620000
4488,CollgCr,1998,2,617000
7140,Crawfor,1993,2,608000
208652,NoRidge,1940,2,590000
3720,Mitchel,2004,2,585000
1189,Somerst,2000,3,582000
10918,NWAmes,1968,1,570000
6327,OldTown,2007,2,562500
7140,BrkSide,1977,1,555000
7539,CollgCr,2006,2,550000
15985,Veenker,1964,1,542000
3440,CollgCr,1928,1.5,542000
1963,Crawfor,2002,3,530000
1444,NoRidge,2007,2,525000
6360,Mitchel,1945,1.5,525000
8660,Somerst,1925,1.5,516250
4675,NWAmes,2006,1,509000
9601,OldTown,1977,1,505000
7875,BrkSide,1958,1,502550
1991,CollgCr,2014,2,499950
5600,Veenker,1989,2,498688
13362,CollgCr,1977,1,480000
28480,Crawfor,1994,2,475000
1137,NoRidge,1999,2,475000
5001,Mitchel,2005,2,455000
8010,Somerst,1998,2,445000
6988,NWAmes,1950,1,435000
5249,OldTown,2003,2,430000
10005,BrkSide,1963,1,420000
4000,CollgCr,1907,1,417000
15781,Veenker,1974,1,406550
12205,CollgCr,1990,2,402000
3755,Crawfor,1987,2,395000
3350,NoRidge,1925,1,393000
6396,Mitchel,2003,2,389950
6249,Somerst,1952,1,382500
12518,NWAmes,1950,1,380000
4172,OldTown,1946,1,370000
7705,BrkSide,1950,1,355000
16552,CollgCr,1971,1,354900
4762,Veenker,2005,2,354000
1298,CollgCr,1999,3,350000
9929,Crawfor,1987,1,350000
7500,NoRidge,1956,1,344950
9472,Mitchel,1960,1,335000
3825,Somerst,1917,1.5,335000
8458,NWAmes,1993,2,325000
9240,OldTown,1949,1,325000
5120,BrkSide,1902,1,317500
18360,CollgCr,1979,1,315000
8400,Veenker,1993,1.5,315000
10465,CollgCr,1951,1,295000
8162,Crawfor,1968,1,292500
7616,NoRidge,1979,1,291000
10950,Mitchel,1959,1,290000
1284,Somerst,1928,1,290000
9125,NWAmes,1967,1,275000
7209,OldTown,1978,1,260000
7276,BrkSide,1977,1,260000
7248,CollgCr,1955,1.5,259000
14087,Veenker,1979,1,257500
8710,CollgCr,1967,1,252500
5650,Crawfor,1904,1,245000
3407,NoRidge,1992,2,245000
15188,Mitchel,1966,2,243500
10000,Somerst,1978,1,242500
9864,NWAmes,1993,1,240000
18400,OldTown,1954,1,234500
7187,BrkSide,1966,1,230000
8230,CollgCr,1954,1,227950
57499,Veenker,1949,1,220500
7128,CollgCr,1954,1,212500
8906,Crawfor,1966,1,185000
6250,NoRidge,1962,1,175000
13939,Mitchel,1960,1,170500
8682,Somerst,1985,1,160000
7275,NWAmes,1944,1,150000
8400,OldTown,2013,2,1750000
6105,BrkSide,1905,2,1320000
10043,CollgCr,2011,2,1250000
6117,Veenker,1951,2,1190000
10100,CollgCr,1968,1,981000
9577,Crawfor,1925,2,900000
7089,NoRidge,1952,1,850000
6300,Mitchel,1921,1.5,825000
57538,Somerst,1996,2,824000
7500,NWAmes,1978,2,739000
42755,OldTown,2000,2,734000
4250,BrkSide,1915,1,721000
7027,CollgCr,2004,2,715000
7200,Veenker,1979,1,705000
8400,CollgCr,1959,1,685000
9652,Crawfor,1968,1,680000
3600,NoRidge,1907,2.5,675000
7102,Mitchel,1946,1,665000
8000,Somerst,1971,1,655000
10018,NWAmes,2003,2,650000
11900,OldTown,1976,2,649990
34981,BrkSide,1998,2,640000
13660,CollgCr,1952,1,625000
5562,Veenker,2012,2,600000
35123,CollgCr,1984,2,599900
2432,Crawfor,1921,2,597000
6120,NoRidge,1951,1,587500
4000,Mitchel,1907,1.5,575000
2726,Somerst,1920,1.5,575000
5988,NWAmes,2014,2,551000
4080,OldTown,2003,2,550000
7560,BrkSide,1925,1,550000
35169,CollgCr,1986,2,550000
42316,Veenker,1984,1.5,549900
14585,CollgCr,1981,2,545000
3060,Crawfor,1910,1,542000
6413,NoRidge,1950,1,537000
5085,Mitchel,1992,2,520000
4924,Somerst,1996,2,480680
3400,NWAmes,1921,1,470450
7241,OldTown,2001,1,469500
7350,BrkSide,1979,2,465000
47480,CollgCr,2007,2,460000
7000,Veenker,1958,1,447000
2610,CollgCr,1987,2,444000
5553,Crawfor,2014,2,428900
4920,NoRidge,1911,1.5,425000
1263,Mitchel,2008,3,425000
4000,Somerst,1950,1,410000
6250,NWAmes,1948,1,400950
204296,OldTown,1980,1,400000
13679,BrkSide,1949,1,400000
32109,CollgCr,1975,1,400000
3865,Veenker,2006,1,398000
8117,CollgCr,1975,1,395000
8910,Crawfor,1953,1,390000
5724,NoRidge,1983,1,390000
8329,Mitchel,1946,1,387500
4840,Somerst,1936,1.5,382000
6774,NWAmes,1927,1,370000
2574,OldTown,1992,2,364000
1180,BrkSide,2007,3,360000
9432,CollgCr,1973,2,359950
8763,Veenker,1996,2,359000
21340,CollgCr,1980,1,354000
4627,Crawfor,1998,1,353000
7260,NoRidge,1959,1,351000
216344,Mitchel,1993,2.5,345000
5120,Somerst,1949,1,335000
10622,NWAmes,1976,1,325000
13260,OldTown,1979,1,320000
7767,BrkSide,1995,1,315000
7199,CollgCr,1989,2,305500
6720,Veenker,1942,1,304950
9629,CollgCr,1960,1,302000
5845,Crawfor,2003,2,296000
33919,NoRidge,1954,1,290000
9550,Mitchel,1988,1,289000
6500,Somerst,1958,1,280000
9605,NWAmes,1969,1,280000
7936,OldTown,1996,2,280000
5799,BrkSide,1987,2,275000
6375,CollgCr,1977,1,263500
12000,Veenker,1992,2,257000
7230,CollgCr,1938,1,245000
14500,Crawfor,1939,1,244500
8925,NoRidge,1957,1,239000
5885,Mitchel,1994,1,229950
7560,Somerst,1958,1,218000
9750,NWAmes,1967,1,212000
8400,OldTown,1991,1,207200
2159,BrkSide,1979,1,202200
16000,CollgCr,1978,1,180000
12000,Veenker,1970,1,179900
3090,CollgCr,1903,1,167500
9465,Crawfor,1957,1,154500
7000,NoRidge,1908,2,130000
8382,Mitchel,1942,1,125000
6250,Somerst,1950,1,115000
4500,NWAmes,1930,2,1280000
9930,OldTown,1954,1,1260000
35273,BrkSide,1986,1.5,930000
7830,CollgCr,1955,1,835000
5000,Veenker,2014,2,812000
2242,CollgCr,1930,2.5,770000
7632,Crawfor,1943,1,750000
3600,NoRidge,1925,2,735000
13129,Mitchel,1988,2,730000
35271,Somerst,1997,2,725000
9870,NWAmes,1957,1,720000
12500,OldTown,1976,1,704000
6010,BrkSide,1954,1,676101
8432,CollgCr,1998,2,664000
15000,Veenker,1985,2,650000
9827,CollgCr,1995,2,649800
6804,Crawfor,1942,1,582500
5500,NoRidge,1991,2,570000
5080,Mitchel,1990,2,533600
3360,Somerst,1927,1,532500
4000,NWAmes,1924,1,500000
1343,OldTown,2007,2,490000
13360,BrkSide,2014,2,486940
105587,CollgCr,1980,1,482000
1358,Veenker,2014,3,479950
4990,CollgCr,1916,1,477000
32450,Crawfor,1983,1,465000
145490,NoRidge,1915,1.5,465000
6567,Mitchel,2006,2,459950
10247,Somerst,1968,1,450000
13630,NWAmes,1984,1,445000
4724,OldTown,2002,2,444500
6000,BrkSide,1979,1,440000
2400,CollgCr,1918,1,439000
4504,Veenker,2005,2,425000
5100,CollgCr,1928,1.5,417000
7125,Crawfor,2002,2,415000
3754,NoRidge,2013,2,414000
6380,Mitchel,1912,1,407000
11026,Somerst,1952,1,400000
9403,NWAmes,1942,1,399000
8661,OldTown,1946,1,399000
5670,BrkSide,2009,2,392000
10196,CollgCr,1957,1,383000
8560,Veenker,1975,1,370900
3718,CollgCr,1987,2,369950
11220,Crawfor,1969,1,361000
7700,NoRidge,1976,2,359999
6396,Mitchel,1945,1,359000
7000,Somerst,1979,1,355000
7700,NWAmes,1955,1,344900
5662,OldTown,1920,1.5,343000
9635,BrkSide,1987,1,340000
14212,CollgCr,1981,1,335000
47480,Veenker,1953,1,332220
3003,CollgCr,2009,2,330000
8136,Crawfor,1948,1,328000
6818,NoRidge,1993,2,325000
8499,Mitchel,1975,1,325000
30185,Somerst,1976,1.5,320000
36356,NWAmes,1954,1.5,319000
8556,OldTown,1971,1,319000
2516,BrkSide,2001,2,285000
7210,CollgCr,1986,1,276200
12500,Veenker,1965,1,260000
7078,CollgCr,1991,1,257500
9900,Crawfor,1964,1,255000
7700,NoRidge,1962,1,250000
9126,Mitchel,1957,1,245000
9600,Somerst,1946,1,240000
5898,NWAmes,1961,1,236000
10588,OldTown,1947,1.5,230000
6099,BrkSide,1944,1,225000
8600,CollgCr,1985,1,210500
9750,Veenker,1938,1,210000
7955,CollgCr,1964,1,194000
4875,Crawfor,1969,1,180000
3434,NoRidge,1920,1,175000
7298,Mitchel,1960,1.5,160000
14400,Somerst,1910,2.5,2890000
10125,NWAmes,2014,2,1600000
9525,OldTown,1999,2,1350000
8400,BrkSide,1947,2,1250000
8125,CollgCr,1918,2.5,1220000
10045,Veenker,1993,2,920000
52707,CollgCr,1996,2,880000
35108,Crawfor,1995,1.5,820000
8808,NoRidge,2005,2,786000
34513,Mitchel,1996,2,775000
4000,Somerst,1940,1,765000
5408,NWAmes,2005,2,722000
9000,OldTown,1958,1,710000
4000,BrkSide,1993,2,689000
9600,CollgCr,1954,2,689000
13068,Veenker,1978,2,680000
9546,CollgCr,1976,1,668500
3783,Crawfor,1927,1.5,615000
5562,NoRidge,1937,1.5,600000
7713,Mitchel,1930,1,599000
12000,Somerst,1978,1,598500
7201,NWAmes,2014,2,589410
27122,OldTown,1957,1,585000
5000,BrkSide,1951,2,577000
